,unix_timestamp,timestamp,dst_addr,dst_port,src_addr,src_port,proto,gid,sid,msg
19163,04/07/2017 19:27, 192.168.10.8, , 80.82.201.94, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19164,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 62868, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19165,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 62868, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19166,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 61739, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19167,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 61739, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19168,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 54435, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19169,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 54435, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19170,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 59373, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19171,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 59373, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19172,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 55090, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19173,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 55090, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19174,04/07/2017 19:27, 192.168.10.8, , 63.251.98.12, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19175,04/07/2017 19:27, 192.168.10.8, , 185.86.139.58, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19176,04/07/2017 19:27, 192.168.10.8, , 63.241.108.103, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19177,04/07/2017 19:27, 192.168.10.8, , 162.248.16.28, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19178,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 59931, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19179,04/07/2017 19:27, 192.168.10.3, 53, 192.168.10.8, 59931, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19180,04/07/2017 19:27, 192.168.10.8, , 192.35.249.127, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19181,04/07/2017 19:27, 192.168.10.8, , 198.8.70.211, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19182,04/07/2017 19:27, 192.168.10.8, , 208.81.233.48, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19183,04/07/2017 19:27, 192.168.10.8, , 37.187.86.42, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19184,04/07/2017 19:27, 192.168.10.8, 54828, 89.163.159.100, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19185,04/07/2017 19:27, 192.168.10.8, , 80.82.201.94, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19186,04/07/2017 19:27, 192.168.10.15, 56449, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19187,04/07/2017 19:27, 192.168.10.8, , 188.165.32.247, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19188,04/07/2017 19:27, 192.168.10.8, , 63.251.98.12, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19189,04/07/2017 19:27, 192.168.10.8, , 185.86.139.58, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19190,04/07/2017 19:27, 192.168.10.8, , 63.241.108.103, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19191,04/07/2017 19:27, 192.168.10.8, , 162.248.16.28, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19192,04/07/2017 19:27, 192.168.10.8, , 192.35.249.127, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19193,04/07/2017 19:27, 192.168.10.8, , 80.82.201.94, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19194,04/07/2017 19:27, 192.168.10.8, , 188.165.32.247, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19195,04/07/2017 19:27, 192.168.10.8, , 192.35.249.127, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19196,04/07/2017 19:27, 192.168.10.8, , 188.165.32.247, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19197,04/07/2017 19:27, 192.168.10.8, , 156.154.202.32, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19198,04/07/2017 19:27, 192.168.10.8, , 156.154.200.36, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19199,04/07/2017 19:27, 192.168.10.8, , 156.154.202.32, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19200,04/07/2017 19:27, 192.168.10.8, , 156.154.200.36, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19201,04/07/2017 19:27, 192.168.10.8, , 156.154.202.32, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19202,04/07/2017 19:27, 192.168.10.8, , 156.154.200.36, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19203,04/07/2017 19:29, 172.217.5.227, 80, 192.168.10.25, 59284, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19204,04/07/2017 19:29, 192.168.10.51, 39946, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19205,04/07/2017 19:29, 192.168.10.51, 49096, 157.240.18.19, 443, TCP, 129,18," ""(stream_tcp) data sent on stream after TCP reset received""",
19206,04/07/2017 19:29, 192.168.10.51, 40007, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19207,04/07/2017 19:29, 192.168.10.51, 40008, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19208,04/07/2017 19:29, 23.208.26.242, 443, 192.168.10.51, 58488, TCP, 129,15," ""(stream_tcp) reset outside window""",
19209,04/07/2017 19:29, 23.208.26.242, 443, 192.168.10.51, 58488, TCP, 129,15," ""(stream_tcp) reset outside window""",
19210,04/07/2017 19:29, 23.194.140.15, 443, 192.168.10.51, 55981, TCP, 129,15," ""(stream_tcp) reset outside window""",
19211,04/07/2017 19:29, 172.16.0.1, 48294, 192.168.10.50, 22, TCP, 1,33654," ""SERVER-OTHER OpenSSH maxstartup threshold potential connection exhaustion denial of service attempt""",
19212,04/07/2017 19:30, 192.168.10.12, 36980, 206.217.206.81, 443, TCP, 129,15," ""(stream_tcp) reset outside window""",
19213,04/07/2017 19:30, 192.168.10.16, 46280, 23.50.75.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19214,04/07/2017 19:30, 192.168.10.16, 46358, 23.50.75.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19215,04/07/2017 19:30, 192.168.10.16, 46360, 23.50.75.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19216,04/07/2017 19:30, 192.168.10.16, 49356, 72.167.239.239, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19217,04/07/2017 19:30, 192.168.10.16, 49362, 72.167.239.239, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19218,04/07/2017 19:30, 192.229.173.136, 443, 192.168.10.16, 60392, TCP, 129,15," ""(stream_tcp) reset outside window""",
19219,04/07/2017 19:30, 104.88.109.24, 443, 192.168.10.16, 37770, TCP, 129,15," ""(stream_tcp) reset outside window""",
19220,04/07/2017 19:30, 46.137.162.23, 443, 192.168.10.16, 56614, TCP, 129,15," ""(stream_tcp) reset outside window""",
19221,04/07/2017 19:30, 23.194.141.179, 443, 192.168.10.16, 36506, TCP, 129,15," ""(stream_tcp) reset outside window""",
19222,04/07/2017 19:31, 192.168.10.14, 55288, 23.50.75.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19223,04/07/2017 19:31, 192.168.10.14, 55286, 209.58.162.55, 80, TCP, 1,23621," ""INDICATOR-OBFUSCATION known packer routine with secondary obfuscation""",
19224,04/07/2017 19:31, 192.168.10.14, 55286, 209.58.162.55, 80, TCP, 1,37909," ""INDICATOR-OBFUSCATION known javascript packer detected""",
19225,04/07/2017 19:31, 192.168.10.8, , 220.243.219.55, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19226,04/07/2017 19:31, 192.168.10.8, , 220.243.219.55, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19227,04/07/2017 19:31, 192.168.10.14, 55362, 184.84.243.217, 80, TCP, 1,25329," ""BROWSER-IE Microsoft Internet Explorer CSS style memory corruption attempt""",
19228,04/07/2017 19:31, 192.168.10.8, , 220.243.219.55, , ICMP, 1,402," ""PROTOCOL-ICMP destination unreachable port unreachable packet detected""",
19229,04/07/2017 19:32, 192.168.10.15, 56540, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19230,04/07/2017 19:32, 192.168.10.15, 56543, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19231,04/07/2017 19:32, 192.168.10.15, 56581, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19232,04/07/2017 19:32, 192.168.10.15, 56591, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19233,04/07/2017 19:32, 192.168.10.15, 56604, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19234,04/07/2017 19:32, 192.168.10.15, 56605, 50.63.243.230, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19235,04/07/2017 19:32, 192.168.10.15, 56670, 23.208.165.24, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19236,04/07/2017 19:32, 192.168.10.15, 56669, 23.208.165.24, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19237,04/07/2017 19:32, 192.168.10.5, 58263, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19238,04/07/2017 19:32, 192.168.10.5, 58261, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19239,04/07/2017 19:32, 192.168.10.5, 58262, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19240,04/07/2017 19:32, 192.168.10.5, 58357, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19241,04/07/2017 19:32, 172.217.5.227, 80, 192.168.10.25, 59298, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19242,04/07/2017 19:32, 192.168.10.5, 58343, 23.60.139.27, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19243,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 61391, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19244,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 61391, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19245,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 64224, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19246,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 64224, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19247,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 64224, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19248,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 64224, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19249,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 65184, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19250,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 65184, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19251,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 65184, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19252,04/07/2017 19:32, 192.168.10.3, 53, 192.168.10.5, 65184, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19253,04/07/2017 19:32, 23.208.30.80, 443, 192.168.10.16, 44268, TCP, 129,15," ""(stream_tcp) reset outside window""",
19254,04/07/2017 19:32, 23.208.30.80, 443, 192.168.10.16, 44268, TCP, 129,15," ""(stream_tcp) reset outside window""",
19255,04/07/2017 19:33, 172.217.10.99, 80, 192.168.10.25, 59449, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19256,04/07/2017 19:33, 192.168.10.25, 59466, 23.15.4.10, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19257,04/07/2017 19:33, 192.168.10.25, 59466, 23.15.4.10, 80, TCP, 1,13974," ""BROWSER-IE Microsoft Internet Explorer XHTML element memory corruption attempt""",
19258,04/07/2017 19:33, 192.168.10.25, 59466, 23.15.4.10, 80, TCP, 1,13974," ""BROWSER-IE Microsoft Internet Explorer XHTML element memory corruption attempt""",
19259,04/07/2017 19:33, 192.168.10.25, 59471, 23.15.4.10, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19260,04/07/2017 19:33, 192.168.10.25, 59471, 23.15.4.10, 80, TCP, 1,13974," ""BROWSER-IE Microsoft Internet Explorer XHTML element memory corruption attempt""",
19261,04/07/2017 19:33, 192.168.10.25, 59471, 23.15.4.10, 80, TCP, 1,44679," ""SERVER-OTHER Beetel Connection Manager username buffer overflow attempt""",
19262,04/07/2017 19:33, 192.168.10.25, 59470, 23.15.4.10, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19263,04/07/2017 19:33, 192.168.10.5, 57107, 62.138.109.56, 80, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19264,04/07/2017 19:33, 209.58.137.71, 80, 192.168.10.25, 59474, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19265,04/07/2017 19:33, 209.58.137.71, 80, 192.168.10.25, 59476, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19266,04/07/2017 19:33, 192.168.10.25, 59478, 23.15.4.10, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19267,04/07/2017 19:33, 209.58.137.71, 80, 192.168.10.25, 59482, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19268,04/07/2017 19:33, 192.168.10.5, 57151, 89.163.159.107, 80, TCP, 119,261," ""(http_inspect) HTTP chunked message body was truncated""",
19269,04/07/2017 19:33, 192.168.10.25, 59508, 52.84.142.241, 80, TCP, 1,3679," ""INDICATOR-OBFUSCATION Multiple Products IFRAME src javascript code execution""",
19270,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59507, TCP, 129,15," ""(stream_tcp) reset outside window""",
19271,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59507, TCP, 129,15," ""(stream_tcp) reset outside window""",
19272,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59518, TCP, 129,15," ""(stream_tcp) reset outside window""",
19273,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59518, TCP, 129,15," ""(stream_tcp) reset outside window""",
19274,04/07/2017 19:33, 192.168.10.25, 59584, 162.248.16.24, 443, TCP, 1,37025," ""POLICY-OTHER SSL/TLS weak RC4 cipher suite use attempt""",
19275,04/07/2017 19:33, 23.194.140.15, 443, 192.168.10.25, 59407, TCP, 129,15," ""(stream_tcp) reset outside window""",
19276,04/07/2017 19:33, 23.194.140.15, 443, 192.168.10.25, 59407, TCP, 129,15," ""(stream_tcp) reset outside window""",
19277,04/07/2017 19:33, 157.240.2.35, 443, 192.168.10.25, 59667, TCP, 129,15," ""(stream_tcp) reset outside window""",
19278,04/07/2017 19:33, 157.240.2.35, 443, 192.168.10.25, 59667, TCP, 129,15," ""(stream_tcp) reset outside window""",
19279,04/07/2017 19:33, 23.34.74.210, 443, 192.168.10.25, 59239, TCP, 129,15," ""(stream_tcp) reset outside window""",
19280,04/07/2017 19:33, 23.34.74.210, 443, 192.168.10.25, 59239, TCP, 129,15," ""(stream_tcp) reset outside window""",
19281,04/07/2017 19:33, 192.168.10.25, 59239, 23.34.74.210, 443, TCP, 129,18," ""(stream_tcp) data sent on stream after TCP reset received""",
19282,04/07/2017 19:33, 23.65.237.116, 443, 192.168.10.25, 59245, TCP, 129,15," ""(stream_tcp) reset outside window""",
19283,04/07/2017 19:33, 23.65.237.116, 443, 192.168.10.25, 59245, TCP, 129,15," ""(stream_tcp) reset outside window""",
19284,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59519, TCP, 129,15," ""(stream_tcp) reset outside window""",
19285,04/07/2017 19:33, 31.13.65.7, 443, 192.168.10.25, 59519, TCP, 129,15," ""(stream_tcp) reset outside window""",
19286,04/07/2017 19:33, 192.168.10.25, 59705, 23.15.4.16, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19287,04/07/2017 19:33, 192.168.10.25, 59705, 23.15.4.16, 80, TCP, 1,13974," ""BROWSER-IE Microsoft Internet Explorer XHTML element memory corruption attempt""",
19288,04/07/2017 19:33, 192.168.10.8, 54964, 151.101.0.175, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19289,04/07/2017 19:33, 192.168.10.8, 54968, 151.101.45.108, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19290,04/07/2017 19:33, 192.168.10.8, 54962, 89.163.159.108, 80, TCP, 119,241," ""(http_inspect) Content-Transfer-Encoding used as HTTP header""",
19291,04/07/2017 19:33, 192.168.10.8, 54991, 68.67.178.137, 80, TCP, 1,17494," ""BROWSER-IE Microsoft Internet Explorer long URL buffer overflow attempt""",
19292,04/07/2017 19:33, 192.168.10.8, 54991, 68.67.178.137, 80, TCP, 1,17494," ""BROWSER-IE Microsoft Internet Explorer long URL buffer overflow attempt""",
19293,04/07/2017 19:33, 192.168.10.8, 54991, 68.67.178.137, 80, TCP, 1,15362," ""INDICATOR-OBFUSCATION obfuscated javascript excessive fromCharCode - potential attack""",
19294,04/07/2017 19:33, 192.168.10.8, 54968, 151.101.45.108, 80, TCP, 1,41379," ""SERVER-OTHER Squid HTTP Vary response header denial of service attempt""",
19295,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61710, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19296,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61710, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19297,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 59878, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19298,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 59878, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19299,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61289, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19300,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61289, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19301,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 56806, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19302,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 56806, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19303,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60680, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19304,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60680, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19305,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52135, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19306,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52135, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19307,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 57549, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19308,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 57549, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19309,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 62072, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19310,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 62072, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19311,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60676, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19312,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60676, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19313,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 53545, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19314,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 53545, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19315,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 55121, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19316,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 55121, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19317,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 51066, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19318,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 51066, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19319,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 65445, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19320,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 65445, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19321,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 55665, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19322,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 55665, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19323,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 49555, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19324,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 49555, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19325,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 51877, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19326,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 51877, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19327,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 53171, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19328,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 53171, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19329,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61846, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19330,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 61846, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19331,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52083, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19332,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52083, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19333,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 59964, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19334,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 59964, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19335,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 49386, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19336,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 49386, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19337,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60984, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19338,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 60984, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19339,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 58180, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19340,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 58180, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19341,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 50380, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19342,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 50380, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19343,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52548, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19344,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52548, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
19345,04/07/2017 19:33, 192.168.10.3, 53, 192.168.10.8, 52698, UDP, 1,27938," ""PROTOCOL-DNS IPv6 host name enumeration""",
